"doc_id","text"
"1130309259806351360","#GameOfThrones

""Jaime Lannister, the Kingslayer.""

Brienne : https://t.co/hjUIHpCr4r"
"1130309259781169153","""La tenia chiquita y no dur<U+00F3> ni un minuto"" #GameOfThrones https://t.co/kCIFAgBz5M"
"1130309259709882368","Summary of Cersei's story arc this season #GameofThrones https://t.co/9ZF3ZWc4N2"
"1130309259705683968","And now our watch has ended...

#GameofThrones"
"1130309259705671680","#GameOfThrones 

Jon: you can visit me!

Arya:
https://t.co/0HtQRWEbnK"
"1130309259693035523","THE QUEEN IN THE NORTH THE QUEEN IN THE NORTH THE QUEEN IN THE NORTH #GameOfThrones https://t.co/cGot55xeEM"
"1130309259659534339","#GameOfThrones
#GameOfThronesFinale

""... y el culero se acost<U+00F3> conmigo y al otro d<U+00ED>a regres<U+00F3> con su ex... misma que, voy a recalcar por d<U+00E9>cima vez, era su hermana"" https://t.co/SAWOFY58VJ"
"1130309259617546240","Daenerys foi a personagem mais foda dessa s<U+00E9>rie E ELA NAO MERECIA ESSE FINAL

p<U+00E9>ssima temporada, desfecho lixo

muito decepcionada SIIIIM

 #GameOfThronesFinale #GameofThrones #GOT https://t.co/ObwAgon71c"
"1130309259571453953","@VictoriaAveyard soooo what was the point of the whole Jon/aegon storyline?! HE DIDNT DO ANYTHING WITH IT! Also! BRAN confirmed sams story and TOLD Sam to tell Jon . BRAN SET THIS WHOLE THING UP TO GET THE IRON THRONE! #sneakybitch #GOTFinale #GameOfThrones"
"1130309259537854464","Lunga vita al re #GameofThrones #GameOfThronesFinale https://t.co/VznJnKIzu8"
"1130309259533717504","Todos en <U+00E9>ste momento con el final de #GameOfThrones https://t.co/IMxmrOEuiv"
"1130309259508506625","O pessoal perde a linha demais por conta de um final de s<U+00E9>rie, <U+00E9> a<U+00ED> que a gente conhece as pessoas de verdade, um monte de macho abusivo que n<U+00E3>o aceita ter a opini<U+00E3>o contrariada. S<U+00F3> observo a demagogia. #GameOfThrones"
"1130309259474948097","Cuando visitas a tu novia y ella te pregunta si quieres ir a ver Netflix en su cuarto #GameOfThrones https://t.co/z5ZjYiAUYR"
"1130309235227713537","The only small council I acknowledge. #GameofThrones https://t.co/diEW06QGRI"
"1130309259445624833","dracarys. #gameofthrones https://t.co/WjudRuBz9k"
"1130309259428864000","<U+201C>...and they lived happily ever after<U+201D> #GameofThrones https://t.co/cSK1qdAIdY"
"1130309259365933061","Jon Snow los salv<U+00F3> de los muertos.
Jon Snow los salv<U+00F3> de la locura de Daenerys.
Jon Snow es desterrado.
<U+00BF>Alguien lo entiende? #GameOfThrones https://t.co/q9uWR7dH2Z"
"1130309259349020672","Appreciation tweet for my daughter #GameOfThrones https://t.co/2H74OM3T6e"
"1130309219851235329","THE QUEEN IN THE NORTH THE QUEEN IN THE NORTH THE QUEEN IN THE NORTH #GameOfThrones https://t.co/cGot55xeEM"
"1130309259332411397","jon and ghost beyond the wall 

#gameofthrones https://t.co/3q4ilSSWqU"
"1130309259307225093","Lo mejor del cap<U+00ED>tulo? Lo mejor del cap<U+00ED>tulo #GameOfThrones https://t.co/Oc8GmDUHae"
"1130309259235942401","That glow up!!!! Omfg!! #GameOfThrones https://t.co/GhggffjEgw"
"1130309259235930112","As the #GameOfThrones finale looms, I'm thinking a lot about Ned's ""No, now it ends,"" line, but I'm also trying to turn to Old Nan's incomparable wisdom for comfort. The story doesn't end tonight; it's a part of us forever. https://t.co/LjJoFki2Dg"
"1130309259214901248","Season 2 vs. Season 8

#Daenerys #GameOfThrones https://t.co/DNVaW78khl"
"1130309259160358912","@bolivarvalera Para m<U+00ED>, un final propio de #GameOfThrones qui<U+00E9>nes han visto la serie desde el #S1 hasta el #S8 y ha puesto atenci<U+00F3>n a la serie no puede decir que pod<U+00ED>a ser mejor, <U+00E9>sa era la esencia de juego de tronos, por <U+00E9>sa trama fue que escal<U+00F3> al nivel que lleg<U+00F3>"
"1130309259126804480","HBO Headquarters seeing everyone unsubscribe right after the last episode of #GameOfThrones  https://t.co/Y04hDgLDfk"
"1130309259097444355","#GameOfThrones
No one can take the throne from my mama

If there is no Throne https://t.co/Ut5NZMDojf"
"1130309259051393024","Arya created a list of things to do and in classic millennial fashion, abandoned responsibilities to go travel the world...

#AryaStark 
#GameOfThrones
#TheFinalEpisode https://t.co/4VPtssuBUC"
"1130309258963234820","Uma verdade #GameOfThrones https://t.co/Q8faVFDAg1"
"1130309258908594176","#GameOfThrones"
"1130309258858369024","#GameOfThrones #Arya #flatearth Wasn't the world flat back then? Just saying. https://t.co/s3bM6U6dT9"
"1130309249849012224","Arya: No one knows what is West of Westeros. It's where the map ends. 

..... Uh what? #FlatEarth 

#GameofThrones #GameOfThronesFinale https://t.co/xiAa1mJoN9"
"1130309258841604096","#GameOfThrones 
*Sam proposes to start democracy in the seven kingdoms*

Everyone: https://t.co/hApGpQD4CT"
"1130309258803859459","#GameOfThrones 
#GameOfThronesFinale 
<U+0001F5A4>
(not a spoiler; my favs) https://t.co/LqVwETCuXE"
"1130309258799722497","Ok gente mas o Bran vai ser realmente o melhor governante. Ele <U+00E9> literalmente o que mais tem poder de aprender com os erros do passado. O Bran <U+00E9> a Hist<U+00F3>ria. Achei muito legal essa met<U+00E1>fora, de verdade. Ele sim vai tentar fazer do mundo um lugar Bom #GameofThrones"
"1130309258778763265","Heartbreak. #GameofThrones https://t.co/HjsWefAZfc"
"1130309215841595392","This ending would have been 10000x times better #GameOfThrones https://t.co/UUcCx84EWP"
"1130309258757713921","Por qu<U+00E9> Jon no reclam<U+00F3> el trono?  #GameOfThrones"
"1130309258740998144","He didn<U+2019>t kill Jon because he didn<U+2019>t blame Jon,he blamed the iron throne. Drogon knew that the throne killed his mother. That scene was heartbreaking and perfect. He finished his mother<U+2019>s wishes and broke the wheel. #GameOfThrones 
https://t.co/N84awCX3fS"
"1130309258724151301","Si fue un buen final <U+0001F615> no se pod<U+00ED>a complacer a todos #GameOfThrones"
"1130309258711638017","What Brienne REALLY wrote 
#GameOfThrones #GameOfThronesFinale #TheFinalEpisode #DemThrones https://t.co/TJyqhlQnEX"
"1130309258682208256","I may be in the minority here but I really liked the finale. It all made sense. #GameOfThrones"
"1130309258648608768","I get I might be in the minority but I loved the finale,  season 1 was the Starks losing big time.  The finale was them on the come up.  And Drogon got to be free to eat all the goats and unattended kids he wanted.  #GameOfThrones"
"1130309258627600386","this was second favourite moment from this god forsaken finale. daenerys targaryen was a bad bitch and she deserved better 
#GameOfThrones https://t.co/ZeWKMo5xY5"
"1130309258568974338","When gendry hears Arya is going west #GameofThrones https://t.co/EW5ryh58So"
"1130309258543656960","Game of Thrones finale got me like...
#GameOfThrones #GameOfThronesFinale https://t.co/qz7cpKvnG0"
"1130309258522877952","I will forever stan #GameOfThrones from this day until my last day. What an incredible masterpiece! https://t.co/eAvvhL9aWh"
"1130309258485145601","He didn<U+2019>t kill Jon because he didn<U+2019>t blame Jon,he blamed the iron throne. Drogon knew that the throne killed his mother. That scene was heartbreaking and perfect. He finished his mother<U+2019>s wishes and broke the wheel. #GameOfThrones 
https://t.co/N84awCX3fS"
"1130309258485129219","Depois de oito anos, o fim de uma era na TV! O que voc<U+00EA>s acharam do <U+00FA>ltimo epis<U+00F3>dio de #GameOfThrones?! (Foto: @emiliaclarke) https://t.co/pjbaomaCyN"
"1130309258459930625","<U+2665>
#GameofThrones #GameOfThronesFinale https://t.co/ljkzG7Irkb"
"1130309258438991874","What's west of Westeros? 

Black people Arya, Black people are west of Westeros. 

#GameofThrones"
"1130309258371850241","Literal legends only #gameofthrones https://t.co/bnxcUQJ4kR"
"1130309258329767937","Jamie Lannister is the nastiest skank bitch I have ever met. Do not trust him, he is a fugly slut. #GameofThrones #GOT https://t.co/N4I3XvBeBy"
"1130309258308935686","Me to HBO after that shitty finale  #GameOfThrones https://t.co/ZxEfPcwv0Z"
"1130309258292211718","Did anybody see Brianne's shaky eye when they were all sitting around? Lmao #GameofThrones #Brianne"
"1130309258283749377","Sansa se qued<U+00F3> con el Norte y con Joe Jonas, definitivamente, la ganadora de este noche.

Triunf<U+00F3> el bien, despu<U+00E9>s de todo. 
#GameOfThrones"
"1130309229615734790","Drogon es la verdadera v<U+00ED>ctima de esta historia. Perdi<U+00F3> a toda su familia por el trono. Destruirlo fue su mejor venganza. #GameofThrones https://t.co/sAUqKUcfNn"
"1130309258241871872","Estoy literalmente asi. Como que si como que no. #GameofThrones #GameOfThronesFinale https://t.co/cIOrTPNpKg"
"1130309258237628421","J<U+00E1> falei o que tinha de falar sobre got, esse final foi apenas um del<U+00ED>rio coletivo mesmo... #GameOfThrones"
"1130309258225049600","Jon Snow los salv<U+00F3> de los muertos.
Jon Snow los salv<U+00F3> de la locura de Daenerys.
Jon Snow es desterrado.
<U+00BF>Alguien lo entiende? #GameOfThrones https://t.co/q9uWR7dH2Z"
"1130309258220920832","THIS IS GREAT CHARACTER DEVELOPMENT #GameOfThrones https://t.co/qcBSYOF7gy"
"1130309215820615681","This scene ruined me. Drogon is completely alone now. He lost Viserion, he lost Rhaegal and now he lost his mother. <U+0001F494><U+0001F494> #GameOfThrones #GameOfThronesFinale https://t.co/NUBazsggZ5"
"1130309258183098369","Este momento en el que Jon snow apu<U+00F1>ala a Daenerys targaryen fue algo que no me esperaba nunca en toda la temporada..
#GameOfThrones https://t.co/vVwRxHOG4g"
"1130309258178891776","me perdoa se te julguei e n<U+00E3>o entendi que voc<U+00EA> queria matar todo mundo pra nos poupar #GameOfThrones https://t.co/ougTFLxSHO"
"1130309258149552129","RT a este Bran Stark Pi<U+00F1>era Morel de la suerte, para que triunfes en la vida sin hacer absolutamente nada #GameOfThrones<U+00A0> #GameOfThronesFinale https://t.co/KBteHcaBTX"
"1130309258069852162","everyone in the room came when this scene happened, wish I was joking #GameofThrones https://t.co/FKagQgDWFI"
"1130309258065731590","<U+201C>I should<U+2019>ve gone with the Wildling, smh dumb-bitch move<U+201D> 

#GameofThrones #GameOfThronesFinale https://t.co/2HVJZOn8fu"
"1130309258061504517","El me minti<U+00F3>, <U+00E9>l me dijo que me amaba y no era verdad.

#GameOfThrones https://t.co/XEHH4GXyq4"
"1130309257998589955","Al final Jon Snow se qued<U+00F3> con la pelirroja...

#GameofThrones https://t.co/7XYAavSVlM"
"1130309257990168581","#GameOfThrones #GoT Justice for Jon<U+0001F621><U+0001F621> https://t.co/lwd8V9scyk"
"1130309257956679681","All hail Bran the Broken, First of His Name, King of the Andals and the First Men, Lord of the Six Kingdoms, and Protector of the Realm

#GameofThrones #GOTFinale https://t.co/mjsK8b8CO0"
"1130309257860124672","Cr<U+00ED>ticas m<U+00E1>s cr<U+00ED>ticas menos, me quedo con esto. Adi<U+00F3>s a una de las mejores series de la historia. Adi<U+00F3>s #GameOfThrones https://t.co/Ssk3WlfAgX"
"1130309257859960834","team targaryen till the end #GameOfThrones https://t.co/wJvQXhJulC"
"1130309257851736065","#GameofThrones https://t.co/LFphRNNp82"
"1130309257830772737","Quien libero America quien? Cristobal col<U+00F3>n? No mijito, Arya Stark pa que sepais #GameOfThronesFinale  #GameofThrones"
"1130309257826635777","Daenerys provando que o discurso da liberdade pode ser usado para massacrar pessoas diferentes, criando novos tiranos. #GameofThrones https://t.co/s6duoOS2ue"
"1130309257801240576","<U+0001F5E3> HE DOESN<U+2019>T DESERVE GHOST!! #got8 #gameofthrones #got"
"1130309257793085447","n<U+00E3>o estou acreditando que acabou, ainda mais assim, tanto tempo p isso #GameofThrones"
"1130309257788682240","Me after realizing I dedicated years of my life to #GameofThrones for this finale https://t.co/vEztlRu1Gt"
"1130309257784696835","OH so that<U+2019>s what the breast milk did for robin 

#gameofthrones https://t.co/gRAQzGP1th"
"1130309257784639489","Yo creo que es as<U+00ED> de simple. #GameofThrones https://t.co/1uPsSoV15N"
"1130309257776312321","Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we couldn<U+2019>t have asked for a better Tyrion Lannister. Thank you Peter Dinklage #GameOfThrones #TheFinalEpisode https://t.co/zqEqpvoX6Q"
"1130309257772113920","Fim de #GameOfThrones #GoT https://t.co/2c6hQvsA4B"
"1130309257688244230","When you do nothing in the group project, but still get an A.
#gameofthronesfinale
#GameOfThrones https://t.co/ToPU7Beh9P"
"1130309257679839235","#GAMEOFTHRONES 
#GameOfThronesFinale 
Fuck this shit, I'm out https://t.co/LwhTUImw5f"
"1130309257675587584","-Bran, <U+00BF>quieres ser Lord de Winterfell?
-No, mijo, yo soy el cuervo de tres ojos. 
-Bran, <U+00BF>quieres ser Rey? 
-Claro, pap<U+00E1>, pa<U+2019> eso fue que vine. 
#GameOfThrones"
"1130309257671467009","<U+201C>Jaime Lannister is the nastiest skank bitch I<U+2019>ve ever met. DO NOT TRUST HIM. He is a fugly slut!<U+201D> #GameOfThronesFinale #DemThrones #GameOfThrones https://t.co/Fv4i1c0DBj"
"1130309257637842944","Bran trying to act surprised when Tyrion said he should be King 
#GameOfThrones 
 https://t.co/dGEchABAA2"
"1130309257583366146","#GameofThrones #GameOfThronesFinale 
Sua hist<U+00F3>ria ninguem apaga mas eita 7 e 8 temporadas lament<U+00E1>veis. https://t.co/CUlXE36hxJ"
"1130309257570717699","Give me an Arya spinoff ASAP @HBO @GameOfThrones"
"1130309257566576641","Whoever opens that book next after Brienne of <U+201C>didn<U+2019>t let the ink dry<U+201D> Tarth, gone be like
#GameofThrones #demthrones https://t.co/tSiNAT4oKn"
"1130309257562271746","Termin<U+00F3> #GameOfThrones https://t.co/sanYvOCYB9"
"1130309257432358912","I've LOVED #GameOfThrones since Ep 1. 

I've impatiently waited years for each season to see some of my favorite characters back on TV. 

I've cheered. I've cried. I've been at a loss for words.

As epic as all of that was, for some reason the finale left me feeling ....meh <U+0001F614><U+0001F914> https://t.co/KsCfR6cFWL"
"1130309257415614464","Jon snow did all this just to be an exiled bastard again. 

i....

#GameOfThrones #DemThrones https://t.co/E9981MhYb1"
"1130309257352622080","More like Bran the Baked #GameofThrones"
"1130309244186578944","Emilia Clarke on #GameofThrones finale's shock twist: 'I stand by Daenerys' https://t.co/FCUEM1CG5l"
"1130309257352474624","As expected, @Maisie_Williams had a tough time saying goodbye to her #GameofThrones counterpart, Arya Stark.
https://t.co/FxtdruEnkW"
"1130309257302355968","Tyrion basically summed up why we were all rooting for #Daenarys. #Gameofthrones #Demthrones"
"1130309257243582464","He didn<U+2019>t kill #JonSnow because he didn<U+2019>t blame Jon,he blamed the iron throne. Dragon knew that the throne killed his mother. That scene was heartbreaking and perfect. He finished his mother<U+2019>s wishes &amp; broke the wheel. #GameOfThronesFinale #GameOfThrones  https://t.co/k9YxJOJtQ8"
"1130309257235189760","Last time The Starks will be together. #GameOfThrones https://t.co/Fw72KJDahm"
"1130309257222590470","Eu vendo esse <U+00FA>ltimo epis<U+00F3>dio

#GameOfThrones https://t.co/t4emSpCE11"
"1130309257214222337","Essa imagem resume #GameofThrones https://t.co/cqerhzahdW"
"1130309257121980419","Malditos estos dos lo sabian todo #GameOfThronesFinale #GameOfThrones #GameOfThronesFinale hora https://t.co/I3Oc8jkZw0"
"1130309257029668867","#GameOfThrones
No one can take the throne from my mama

If there is no Throne https://t.co/Ut5NZMDojf"
"1130309257025351680","One of the most beautiful shots in the entire series. For sure. #GameofThrones https://t.co/771YoRSdSb"
"1130309256996167682","A Sansa tava desde o primeiro epis<U+00F3>dio esperando isso

#GameOfThrones https://t.co/VXZX0n6m4j"
"1130309256933236736","Siempre supo lo que iba a pasar. 
Le cont<U+00F3> el chisme a Jon para alejarlo de Daenerys y al final se qued<U+00F3> con el trono.
Ni Littlefinger se anim<U+00F3> a tanto.
#BranStark #GameOfThrones #DominGOT https://t.co/EgSvojxy3a"
"1130309256933183493","Drogon al ver a su mami.
#GameofThrones https://t.co/E9j8d2YyvX"
"1130309256928997376","Tyrion: Love is more powerful than reason, we all know that.. 
Jon Snow: Love is the debt of duty
Tyrion: Sometimes duty is the debt of love.. 

What a conversation btw 2 men, torn between their deepest convictions &amp; the unfolding realities..
#GameOfThrones 
#GameOfThronesFinale"
